"Anatomical Structures, Cell Types and Biomarkers Table for Spleen v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Marda Jorgensen; Andrea J. Radtke; Rebecca T. Beuschel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s),0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0002-3882-457X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Birte Steiniger; Clive Wasserfall; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s),0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0002-3602-7331; 0000-0002-3522-8932; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"10.1111/imm.12469, 10.1186/s13059-019-1906-x, 10.1182/blood.V126.23.3594.3594, 10.1126/sciimmunol.aau6085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM772.KBNQ.742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5//6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,AS/5/NOTES,AS/6,AS/6/LABEL,AS/6/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,CT/2,CT/2/LABEL,CT/2/ID,CT/3,CT/3/LABEL,CT/3/ID,"Protein Biomarkers from Antibody Based Assays (IHC, FACS)",Transcriptomics,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,FTU/1,FTU/1/Label,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES,REF/4,REF/4/DOI,REF/4/NOTES
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Transitional Immature B Cells,transitional stage B cell,CL:0000818,,,,,,,,"CD20+, CD23+","CD19, CD79A, MS4A1 (General B signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD19+,CD19,HGNC:1633,CD79a+,CD79A,HGNC:1698,MS4A1+,MS4A1,HGNC:7315,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD23+,FCER2,HGNC:3612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"James B. Chung, Richard A. Sater, Michele L. Fields, Jan Erikson, John G. Monroe, CD23 defines two distinct subsets of immature B cells which differ in their responses to T cell help signals, International Immunology, Volume 14, Issue 2, February 2002, Pages 157–166,.",DOI: 10.1093/intimm/14.2.157,AS-CT,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Follicular Dendritic Cell (FDC),follicular dendritic cell,CL:0000442,,,,,,,,"CD21+, CD35+, CD90+/-, CD105-, CD141-, CD271+, MAdCAM-1-, Smooth Muscle Actin-","CR2, CXCL13, FCGR2B, FNBP1, KLF6, MADCAM1, MFGE8, POSTN, PTHLH, SOX9 (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",CR2+,CR2,HGNC:2336,CXCL13+,CXCL13,HGNC:10639,FCGR2B+,FCGR2B,HGNC:3618,FNBP1+,FNBP1,HGNC:17069,KLF6+,KLF6,HGNC:2235,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,POSTN+,POSTN,HGNC:16953,PTHLH+,PTHLH,HGNC:9607,SOX9+,SOX9,HGNC:11204,CD21+,CR2,HGNC:2336,CD35+,CR1,HGNC:2334,CD90+/-,THY1,HGNC:11801,CD105-,ENG,HGNC:3349,CD141-,THBD,HGNC:11784,CD271+,NGFR,HGNC:7809,Mad-CAM-1-,MADCAM1,HGNC:6765,Smooth Muscle Actin-,ACTA2,HGNC:130,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Steiniger, B., Trabandt, M. & Barth, P.J. The follicular dendritic cell network in secondary follicles of human palatine tonsils and spleens. Histochem Cell Biol 135, 327–336 (2011).",DOI: 10.1007/s00418-011-0799-x,"AS-CT, CT-B","Guisado Vasco P, Villar Rodríguez JL, Ibañez Martínez J, González Cámpora R, Galera Davidson H. Immunohistochemical organization patterns of the follicular dendritic cells, myofibroblasts and macrophages in the human spleen--new considerations on the pathological diagnosis of splenectomy pieces. Int J Clin Exp Pathol. 2009 Dec 10;3(2):189-202.",No DOI,"AS-CT, CT-B","Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Macrophage,splenic marginal zone macrophage,CL:0000872,,,,,,,,"CD68+, CD163-","APOE, CD5L (General macrophage signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",APOE+,APOE,HGNC:613,CD5L+,CD5L,HGNC:1690,,,,,,,,,,,,,,,,,,,,,,,,,CD68+,CD68,HGNC:1693,CD163-,CD163,HGNC:1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Splenic Stromal Cell (non-FRC/non-FDC),,,Added new term,,,,,,,"CCL21+, CD35-, CD90+, CD105+, CD141+/-, CD271+/-, CXCL13+, MAdCAM-1+, Podoplanin-, RANKL-, Smooth Muscle Actin+/-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCL21+,CCL21,HGNC:2336,CD35-,CR1,HGNC:2334,CD90+,THY1,HGNC:11801,CD105+,ENG,HGNC:3349,CD141+/-,THBD,HGNC:11784,CD271+/-,NGFR,HGNC:7809,CXCL13+,CXCL13,HGNC:10639,MAd-CAM-1+,MADCAM1,HGNC:6765,Podoplanin-,PDPN,HGNC:29602,RANKL-,TNFSF11,HGNC:11926,Smooth Muscle Actin +/-,ACTA2,HGNC:130,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Plasmacytoid Dendritic Cell,"plasmacytoid dendritic cell, human",CL:0001058,,,,,,,,"CD11c-, CD123+, CD303+, CD304+, HLA-DR+","CLEC4C, IL3RA (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CLEC4C+,CLEC4C,HGNC:13258,IL3RA+,IL3RA,HGNC:6012,,,,,,,,,,,,,,,,,,,,,,,,,CD11c-,ITGAX,HGNC:6152,CD123+,IL3RA,HGNC:6012,CD303+,CLEC4C,HGNC:13258,CD304+,NRP1,HGNC:8004,,,,,,,,,,,,,,,,,,,,,,,,,"Mittag D, Proietto AI, Loudovaris T, Mannering SI, Vremec D, Shortman K, Wu L, Harrison LC. Human dendritic cell subsets from spleen and blood are similar in phenotype and function but modified by donor health status. J Immunol. 2011 Jun 1;186(11):6207-17.",DOI: 10.4049/jimmunol.1002632,CT-B,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,CD4+ T cell,CD4-positive helper T cell,CL:0000492,,,,,,,,"CD3+, CD4+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,Added new term,,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Plasma Cell,plasma cell,CL:0000786,,,,,,,,"CD11a+, CD20-, CD27+, CD38++, CD79a+, CD138+, CXCR4+, IgM+, IRF4+","IGHG1, IGHM, JCHAIN, SDC1, XBP1 (Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",IGHG1+,IGHG1,HGNC:5525,IGHM+,IGHM,HGNC:5541,JCHAIN+,JCHAIN,HGNC:5713,SDC1+,SDC1,HGNC:10658,XBP1+,XBP1,HGNC:12801,,,,,,,,,,,,,,,,CD11a+,ITGAL,HGNC:6148,CD20-,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,CD38++,CD38,HGNC:1667,CD79a+,CD79a,HGNC:1698,CD138+,SDC1,HGNC:10658,CXCR4+,CXCR4,HGNC:2561,IgM+,IGHM,HGNC:5541,IRF4+,IRF4,HGNC:6119,,,,,,,,,,"O’Malley, Dennis P., George, Tracy I., Orazi, Attilio, Abbondanzo, Susan L. “Chapter 1: General Immunology of Lymph Node and Spleen.” Benign and Reactive Conditions of the Lymph Node and Spleen, edited by Jason L. Hornick, American Registry of Pathology, 2009, pp. 1-14.",No DOI,AS,"Ellyard, J., Avery, D., Mackay, C. and Tangye, S. (2005), Contribution of stromal cells to the migration, function and retention of plasma cells in human spleen: potential roles of CXCL12, IL?6 and CD54. Eur. J. Immunol., 35: 699-708.",DOI: 10.1002/eji.200425442,CT-B,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Innate Lymphoid Cell (Type 3),"group 3 innate lymphoid cell, human",CL:0001078,,,,,,,,"CD56+/-, CD96+, CD117+, CD127+, CD161+, NKp44+","AHR, ID2, RORC (Margi et al., 2014, https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4005806/); AREG, IL7R, KLRB1, TNFSF13B Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",AHR+,AHR,HGNC:348,ID2+,ID2,HGNC:5361,RORC+,RORC,HGNC:10260,,,,,,,,,,,,,,,,,,,,,,CD56+/-,NCAM1,HGNC:7656,CD96+,CD96,HGNC:16892,CD117+,KIT,HGNC:6342,CD127+,IL7R,HGNC:6024,CD161+,KLRB1,HGNC:6373,NKp44+,NCR2,HGNC:6732,,,,,,,,,,,,,,,,,,,"Magri G, Miyajima M, Bascones S, Mortha A, Puga I, Cassis L, Barra CM, Comerma L, Chudnovskiy A, Gentile M, Llige D, Cols M, Serrano S, Aróstegui JI, Juan M, Yagüe J, Merad M, Fagarasan S, Cerutti A. Innate lymphoid cells integrate stromal and immunological signals to enhance antibody production by splenic marginal zone B cells. Nat Immunol. 2014 Apr;15(4):354-364.",DOI: 10.1038/ni.2830,"AS-CT, CT-B",,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Neutrophil,neutrophil,CL:0000775,,,,,,,,"CD15+, CD66+, Elastase+, Myeloperoxidase+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD15+,FUT4,HGNC:4015,CD66+,CEACAM8,HGNC:1820,Elastase+,ELANE,HGNC:3309,Myeloperoxidase+,MPO,HGNC:7218,,,,,,,,,,,,,,,,,,,,,,,,,"Puga, I., Cols, M., Barra, C. et al. B cell–helper neutrophils stimulate the diversification and production of immunoglobulin in the marginal zone of the spleen. Nat Immunol 13, 170–180 (2012).",DOI: 10.1038/ni.2194,"AS-CT, CT-B","Magri G, Miyajima M, Bascones S, Mortha A, Puga I, Cassis L, Barra CM, Comerma L, Chudnovskiy A, Gentile M, Llige D, Cols M, Serrano S, Aróstegui JI, Juan M, Yagüe J, Merad M, Fagarasan S, Cerutti A. Innate lymphoid cells integrate stromal and immunological signals to enhance antibody production by splenic marginal zone B cells. Nat Immunol. 2014 Apr;15(4):354-364.",DOI: 10.1038/ni.2830,"AS-CT, CT-B","Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Splenic endothelial cell,splenic endothelial cell,CL:2000053,,,,,,,,"CD34+, CD31+","CD34, PECAM1, VWF (General splenic vasculature endothelial cell signature, Qiu et al., 2017 DOI 10.1182/ bloodadvances.2017015073)",CD34+,CD34,HGNC:1662,PECAM1+,PECAM1,HGNC:8823,vWF+,VWF,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,CD34+,CD34,HGNC:1662,CD31+,PECAM1,HGNC:8823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B","Almenar S, Rios-Navarro C, Ortega M, Molina P, Ferrandez-Izquierdo A, Ruiz-Sauri A. Anatomy, immunohistochemistry, and numerical distribution of human splenic microvessels. Ann Anat. 2019 Jul;224:161-171.",DOI: 10.1016/j.aanat.2019.05.004,"AS-CT, CT-B",,,,"Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145..",DOI 10.1182/ bloodadvances.2017015073,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,Red Pulp-White Pulp Border,,,Added new term,Superficial Zone,Marginal Zone of Spleen,UBERON:0001251,,,,,,,,,Fibroblastic Reticular Cell (FRC),reticular cell of splenic cord,CL:1000489,,,,,,,,"CXCL13+, MAdCAM-1+","BST1, C3, CCL21a, CFB, CTSS, CXCL9, CXCL13, ENPP2, MADCAM1, MFGE8, TRF (Predicted from mouse, Cheng et al., 2019, DOI: 10.1038/s41467-019-09728-3)",BST1+,BST1,HGNC:1118,C3+,C3,HGNC:1318,CCL21+,CCL21,HGNC:10620,CFB+,CFB,HGNC:1037,CTSS+,CTSS,HGNC:2545,CXCL9+,CXCL9,HGNC:7098,CXCL13+,CXCL13,HGNC:10639,ENPP2+,ENPP2,HGNC:3357,MADCAM1+,MADCAM1,HGNC:6765,MFGE8+,MFGE8,HGNC:7036,CXCL13+,CXCL13,HGNC:10639,MAd-CAM-1+,MADCAM1,HGNC:6765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,"Cheng, HW., Onder, L., Novkovic, M. et al. Origin and differentiation trajectories of fibroblastic reticular cells in the splenic white pulp. Nat Commun 10, 1739 (2019).",DOI: 10.1038/s41467-019-09728-3,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),spleen central arteriole,UBERON:0010401,,Inner PALS,,,Added new term,,,,Splenic endothelial cell,splenic endothelial cell,CL:2000053,,,,,,,,"CD34+, CD141+, CD31+","CD34, PECAM1, VWF (General splenic vasculature endothelial cell signature, Qiu et al., 2017 DOI 10.1182/ bloodadvances.2017015073)",CD34+,CD34,HGNC:1662,PECAM1+,PECAM1,HGNC:8823,vWF+,VWF,HGNC:12726,,,,,,,,,,,,,,,,,,,,,,CD34+,CD34,HGNC:1662,CD141+,THBD,HGNC:11784,CD31+,PECAM1,HGNC:8823,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger B, Stachniss V, Schwarzbach H, Barth PJ. Phenotypic differences between red pulp capillary and sinusoidal endothelia help localizing the open splenic circulation in humans. Histochem Cell Biol. 2007 Nov;128(5):391-8.",DOI: 10.1007/s00418-007-0320-8,"AS-CT, CT-B","VAN KRIEKEN, J. and TE VELDE, J. (1986), Immunohistology of the human spleen: an inventory of the localization of lymphocyte subpopulations. Histopathology, 10: 285-294.",DOI: 10.1111/j.1365-2559.1986.tb02482.x,AS,"VAN KRIEKEN, J.H.J.M., TE VELDE, J., KLEIVERDA, K., LEENHEERS?BINNENDIJK, L. and VAN DE VELDE, C.J.H. (1985), The human spleen; a histological study in splenectomy specimens embedded in methylmethacrylate. Histopathology, 9: 571-585.",DOI: 10.1111/j.1365-2559.1985.tb02841.x,AS,"Jiajing Qiu, Mohamed E. Salama, Cing Siang Hu, Yan Li, Xiaoli Wang, Ronald Hoffman; The characteristics of vessel lining cells in normal spleens and their role in the pathobiology of myelofibrosis. Blood Adv 2018; 2 (10): 1130–1145..",DOI 10.1182/ bloodadvances.2017015073,"CT-B, Single cell transcriptomics "
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),spleen central arteriole,UBERON:0010401,,Inner PALS,,,Added new term,,,,Adventitial Stromal Cell,,,Added new term,,,,,,,CD271+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD271+,NGFR,HGNC:7809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Steiniger, B.S. (2015), Human spleen microanatomy: why mice do not suffice. Immunology, 145: 334-346.",DOI: 10.1111/imm.12469,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),spleen central arteriole,UBERON:0010401,,Inner PALS,,,Added new term,,,,Catecholaminergic Neuron,,,Added new term,,,,,,,"DBH+, PGP9.5+, S100+, TH+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DBH+,DBH,HGNC:2689,PGP9.5+,UCHL1,HGNC:12513,S100+,S100B,HGNC:10500,TH+,TH,HGNC:11782,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Thomas J.M. Verlinden, Paul van Dijk, Jill Hikspoors, Andreas Herrler, Wouter H. Lamers, S. Eleonore Köhler, Innervation of the human spleen: A complete hilum-embedding approach, Brain, Behavior, and Immunity, Volume 77, 2019, Pages 92-100, ISSN 0889-1591,.",DOI: 10.1016/j.bbi.2018.12.009,"AS-CT, CT-B",,,,,,,,,
spleen,spleen,UBERON:0002106,Splenic Pulp,spleen pulp,UBERON:1000023,White Pulp,white pulp of spleen,UBERON:0001959,,Periarteriolar Lymphoid Sheath (PALS),periarterial lymphatic sheath,UBERON:0001960,,Inner PALS,,,Added new term,,,,Naive CD4+ T Cell,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,,,,,,,,"CD3+, CD4+, CD8- , CD45RA+","CD3E, CD4, CD8A (General T signature, Madissoon et al., 2020 https://genomebiology.biomedcentral.com/articles/10.1186/s13059-019-1906-x#Sec12)",CD3+,CD3E,HGNC:1674,CD4-,CD4,HGNC:1678,CD8a+,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3E,HGNC:1674,CD4+,CD4,HGNC:1678,CD8-,CD8A,HGNC:1706,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,White Pulp,white pulp of spleen,UBERON:0001959,"Lewis SM, Williams A, Eisenbarth SC. Structure and function of the immune system in the spleen. Sci Immunol. 2019 Mar 1;4(33):eaau6085.",DOI: 10.1126/sciimmunol.aau6085,AS,,,,,,,"Madissoon, E., Wilbrey-Clark, A., Miragaia, R.J. et al. scRNA-seq assessment of the human lung, spleen, and esophagus tissue stability after cold preservation. Genome Biol 21, 1 (2020).",DOI: 10.1186/s13059-019-1906-x,"CT-B, Single cell transcriptomics "
