"Anatomical Structures, Cell Types and Biomarkers Table for Lymph Node v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Names:,Marda Jorgensen; Andrea J. Radtke; Natalie Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCIDs:,0000-0002-7250-3569; 0000-0003-4379-8967; 0000-0001-6870-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewers:,Clive Wasserfall; Elaine Jaffe; Stefania Pittaluga; Robert Seifert; Ellen Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCIDs:,0000-0002-3522-8932; 0000-0003-4632-0301; 0000-0001-7688-1439; 0000-0002-4404-8116; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publications:,"DOI: 10.1080/01926230600867727; Anatomy, Lymph Nodes. Iulia Bujoreanu and Vikas Gupta. 2021. https://www.ncbi.nlm.nih.gov/books/NBK557717; Tumors of the Lymph Node and Spleen. L. Jeffrey Medeiros, Dennis P. O’Malley, Nancy P. Caraway, Francisco Vega,Kojo S.J. Elenitoba-Johnson and Megan S. Lim. AFIP Atlas ofTumor Pathology. Series 4. Fascicle 25. Silver Spring, Maryland: American Registry of Pathology; 2017. ISBN 978-1933477-38-1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM437.JQVC.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/3/NOTES,AS/4,AS/4/LABEL,AS/4/ID,AS/4/NOTES,AS/5,AS/5/LABEL,AS/5/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,"All Protein Biomarkers from Antibody Based Assays IHC, FACS",Transcriptomics/With References ,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,BGene/7,BGene/7/LABEL,BGene/7/ID,BGene/8,BGene/8/LABEL,BGene/8/ID,BGene/9,BGene/9/LABEL,BGene/9/ID,BGene/10,BGene/10/LABEL,BGene/10/ID,BGene/11,BGene/11/LABEL,BGene/11/ID,BGene/12,BGene/12/LABEL,BGene/12/ID,BGene/13,BGene/13/LABEL,BGene/13/ID,BGene/14,BGene/14/LABEL,BGene/14/ID,BGene/15,BGene/15/LABEL,BGene/15/ID,BGene/16,BGene/16/LABEL,BGene/16/ID,BGene/17,BGene/17/LABEL,BGene/17/ID,BGene/18,BGene/18/LABEL,BGene/18/ID,BGene/19,BGene/19/LABEL,BGene/19/ID,BProtein/1,BProtein/1/LABEL,BProtein/1/ID,BProtein/2,BProtein/2/LABEL,BProtein/2/ID,BProtein/3,BProtein/3/LABEL,BProtein/3/ID,BProtein/4,BProtein/4/LABEL,BProtein/4/ID,BProtein/5,BProtein/5/LABEL,BProtein/5/ID,BProtein/6,BProtein/6/LABEL,BProtein/6/ID,BProtein/7,BProtein/7/LABEL,BProtein/7/ID,BProtein/8,BProtein/8/LABEL,BProtein/8/ID,BProtein/9,BProtein/9/LABEL,BProtein/9/ID,BProtein/10,BProtein/10/LABEL,BProtein/10/ID,BProtein/11,BProtein/11/LABEL,BProtein/11/ID,BProtein/12,BProtein/12/LABEL,BProtein/12/ID,BProtein/13,BProtein/13/LABEL,BProtein/13/ID,BProtein/14,BProtein/14/LABEL,BProtein/14/ID,BProtein/15,BProtein/15/LABEL,BProtein/15/ID,BProtein/16,BProtein/16/LABEL,BProtein/16/ID,FTU,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES,REF/3,REF/3/DOI,REF/3/NOTES
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,T Regulatory Cell,regulatory T cell,CL:0000815,,"CD3+, CD4+, CD25+, FOXP3+","FOXP3, IL2RA, and CTLA4 Szabo et al., Nat Commun 2019",FOXP3,FOXP3,HGNC:6106,IL2RA,IL2RA,HGNC:6008,CTLA4,CTLA4,HGNC:2505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+,CD4,HGNC:1678,CD25+,IL2RA,HGNC:6008,FOXP3+,FOXP3,HGNC:6106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kunicki MA, Amaya Hernandez LC, Davis KL, Bacchetta R, Roncarolo MG. Identity and Diversity of Human Peripheral Th and T Regulatory Cells Defined by Single-Cell Mass Cytometry. J Immunol. 2018 Jan 1;2001:336-346. doi: 10.4049/jimmunol.1701025. Epub 2017 Nov 27. PMID: 29180490.",DOI: 10.4049/jimmunol.1701025,CT,,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,T Cytotoxic Cell,cytotoxic T cell,CL:0000910,,"CD3+, CD8+, Granzyme B+, Perforin+, TIA-1+","CD3D, CD8A, GZMB, GZMK Szabo et al., Nat Commun 2019; James et al., 2020",CD3D,CD3D,HGNC:1673,CD8A,CD8A,HGNC:1706,GZMB,GZMB,HGNC:4709,GZMK,GZMK,HGNC:4711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD8+,CD8A,HGNC:1706,Granzyme B+,GZMB,HGNC: 4709,Perforin+,PRF1,HGNC:9360,TIA-1+,TIA1,HGNC:11802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appay V, van Lier RA, Sallusto F, Roederer M. Phenotype and function of human T lymphocyte subsets: consensus and issues. Cytometry A. 2008 Nov;7311:975-83. doi: 10.1002/cyto.a.20643. PMID: 18785267.",DOI: 10.1002/cyto.a.20643,CT,,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Naive CD8+ T cell,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,,"CCR7+, CD3+, CD4-, CD8+, CD28+, CD45RA+","CD3D, CD8A, CCR7, SELL Szabo et al., Nat Commun 2019; James et al., 2020",CD3D,CD3D,HGNC:1673,CD8A,CD8A,HGNC:1706,CCR7,CCR7,HGNC:1608,SELL,SELL,HGNC:10720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCR7+,CCR7,HGNC:1608,CD3+,CD3G,HGNC:1675,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,CD28+,CD28,HGNC:1653,CD45RA+,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appay V, van Lier RA, Sallusto F, Roederer M. Phenotype and function of human T lymphocyte subsets: consensus and issues. Cytometry A. 2008 Nov;7311:975-83. doi: 10.1002/cyto.a.20643. PMID: 18785267.",DOI: 10.1002/cyto.a.20643,CT,,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Memory CD8+ T cell,"CD8-positive, alpha-beta memory T cell",CL:0000909,,"CD3+, CD4-, CD8+, CD45RA-","CD3D, CD8A, CXCR6, ITGA1 Szabo et al., Nat Commun 2019; James et al., 2020",CD3D,CD3D,HGNC:1673,CD8A,CD8A,HGNC:1706,CXCR6,CXCR6,HGNC:16647,ITGA1,ITGA1,HGNC:6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4-,CD4,HGNC:1678,CD8+,CD8A,HGNC:1706,CD45RA-,PTPRC,HGNC:9666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appay V, van Lier RA, Sallusto F, Roederer M. Phenotype and function of human T lymphocyte subsets: consensus and issues. Cytometry A. 2008 Nov;7311:975-83. doi: 10.1002/cyto.a.20643. PMID: 18785267.",DOI: 10.1002/cyto.a.20643,CT,,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Natural Killer Cell,natural killer cell,CL:0000623,,"CD3-, CD3e+, CD16-, CD56+, CD57-, CD94+, CD117+, CD127+, CD94+, KIR-, NKG2A+, NKG2D+","ID2, KLRD1 James et al., 2020",ID2,ID2,HGNC:5361,KLRD1,KLRD1,HGNC:6378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3-,CD3G,HGNC:1675,CD3e+,CD3E,HGNC:1674,CD16-,FCGR3A,HGNC:3619,CD56+,NCAM1,HGNC:7656,CD57-,B3GAT1,HGNC:11935,CD94+,KLRD1,HGNC:6378,CD117+,KIT,HGNC:6342,CD127+,IL7R,HGNC:6024,CD94+,KLRD1,HGNC:6378,KIR-,GEM,HGNC:4234,NKG2A+,,,NKG2D+,,,,,,,,,,,,,,,,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,"Björkström NK, Ljunggren HG, Michaëlsson J. Emerging insights into natural killer cells in human peripheral tissues. Nat Rev Immunol. 2016 Apr 28;165:310-20. doi: 10.1038/nri.2016.34. PMID: 27121652.",DOI: 10.1038/nri.2016.34,B,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Mast Cell,mast cell,CL:0000097,,"CD117+, Tryptase+","KIT, MS4A2, TPSAB1, TPSB2 James et al., 2020",KIT,KIT,HGNC:6342,MS4A2,MS4A2,HGNC:7316,TPSAB1,TPSAB1,HGNC:12019,TPSB2,TPSB2,HGNC:14120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD117+,KIT,HGNC:6342,Tryptase+,TPSAB1,HGNC:12019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horny HP, Sotlar K, Valent P. Mastocytosis: immunophenotypical features of the transformed mast cells are unique among hematopoietic cells. Immunol Allergy Clin North Am. 2014 May;342:315-21. doi: 10.1016/j.iac.2014.01.005. PMID: 24745676; PMCID: PMC5798580.",DOI: 10.1016/j.iac.2014.01.005,"CT,B","Valent P, Cerny-Reiterer S, Herrmann H, Mirkina I, George TI, Sotlar K, Sperr WR, Horny HP. Phenotypic heterogeneity, novel diagnostic markers, and target expression profiles in normal and neoplastic human mast cells. Best Pract Res Clin Haematol. 2010 Sep;233:369-78. doi: 10.1016/j.beha.2010.07.003. Epub 2010 Aug 12. PMID: 21112036.",DOI: 10.1016/j.beha.2010.07.003.,B,"Pal S, Nath S, Meininger CJ, Gashev AA. Emerging Roles of Mast Cells in the Regulation of Lymphatic Immuno-Physiology. Front Immunol. 2020 Jun 17;11:1234. doi: 10.3389/fimmu.2020.01234. PMID: 32625213; PMCID: PMC7311670.",DOI: 10.3389/fimmu.2020.01234,"CT,B"
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Plasma Cell,plasma cell,CL:0000786,,"CD20-, CD38++, CD79a+, CD138+, Ig+, IRF4+","CD38, IRF4, PRDM1, SDC1 Milpeid et al., 2018 James et al., 2020",CD38,CD38,HGNC:1667,IRF4,IRF4,HGNC:6119,PRDM1,PRDM1,HGNC:9346,SDC1,SDC1,HGNC:10658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD20-,MS4A1,HGNC:7315,CD38++,CD38,HGNC:1667,CD79a+,CD79A,HGNC:1698,CD138+,SDC1,HGNC:10658,IRF4+,IRF4,HGNC:6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,Monocytoid B Cell,monocytoid B Cell,CL:0009114,Addied to CL,"AID+, CD19+, CD27-, IgM+","Predicted: AICDA, CD19, IGHM",AICDA,AICDA,HGNC:13203,CD19,CD19,HGNC:1633,IGHM,IGHM,HGNC:5541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AID,AICDA,HGNC:13203,CD19+,CD19,HGNC:1633,CD27-,CD27,HGNC:11922,IgM+,FCAMR,HGNC:24692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stein K, Hummel M, Korbjuhn P, Foss HD, Anagnostopoulos I, Marafioti T, Stein H. Monocytoid B cells are distinct from splenic marginal zone cells and commonly derive from unmutated naive B cells and less frequently from postgerminal center B cells by polyclonal transformation. Blood. 1999 Oct 15;948:2800-8. PMID: 10515883.",NO DOI,AS-CT,"Lee DSW, Rojas OL, Gommerman JL. B cell depletion therapies in autoimmune disease: advances and mechanistic insights. Nat Rev Drug Discov. 2020 Dec 15:1–21. doi: 10.1038/s41573-020-00092-2. Epub ahead of print. PMID: 33324003; PMCID: PMC7737718.",DOI: 10.1038/s41573-020-00092-2,B,,,
lymph node,lymph node,UBERON:0000029,Cortex,cortex of lymph node,UBERON:0002006,Paracortex,lymph node paracortex,UBERON:8410066,,Paracortical Cord,lymph node paracortical cord,UBERON:8410075,Added to Uberon,,,,B Cell,B cell,CL:0000236,,"CD20+, CD79a+","CD19, MS4A1, HLA-DRA James et al., 2020",CD19,CD19,HGNC:1633,MS4A1,MS4A1,HGNC:7315,HLA-DRA,HLA-DRA,HGNC:4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD20+,MS4A1,HGNC:7315,CD79a+,CD79A,HGNC:1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hsu SM, Jaffe ES. Phenotypic expression of B-lymphocytes. 2. Immunoglobulin expression of germinal center cells. Am J Pathol. 1984 Mar;1143:396-402. PMID: 6364822; PMCID: PMC1900414.",NO DOI,"AS,-CT, CT,B","Lee DSW, Rojas OL, Gommerman JL. B cell depletion therapies in autoimmune disease: advances and mechanistic insights. Nat Rev Drug Discov. 2020 Dec 15:1–21. doi: 10.1038/s41573-020-00092-2. Epub ahead of print. PMID: 33324003; PMCID: PMC7737718.",DOI: 10.1038/s41573-020-00092-2,B,,,
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Sinus,lymph node medullary sinus,UBERON:0009744,,,,,Macrophage,macrophage,CL:0000235,,"CD11b+, CD68+, CD169+","CD4, CD14, HLA-DRA, ITGAX General macrophage signature from James et al., 2020; Predicted: CD68, ITGAM, SIGLEC1",CD4,CD4,HGNC:1678,CD14,CD14,HGNC:1628,HLA-DRA,HLA-DRA,HGNC:4947,ITGAX,ITGAX,HGNC:6152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD11b+,ITGAM,HGNC:6149,CD68+,CD68,HGNC:1693,CD169+,SIGLEC1,HGNC:11127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hartnell A, Steel J, Turley H, Jones M, Jackson DG, Crocker PR. Characterization of human sialoadhesin, a sialic acid binding receptor expressed by resident and inflammatory macrophage populations. Blood. 2001 Jan 1;971:288-96. doi: 10.1182/blood.v97.1.288. PMID: 11133773.",DOI: 10.1182/blood.v97.1.288,"AS-CT,CT,B","Angel CE, Chen CJ, Horlacher OC, Winkler S, John T, Browning J, MacGregor D, Cebon J, Dunbar PR. Distinctive localization of antigen-presenting cells in human lymph nodes. Blood. 2009 Feb 5;1136:1257-67. doi: 10.1182/blood-2008-06-165266. Epub 2008 Nov 5. PMID: 18987360; PMCID: PMC2687552.",DOI: 10.1182/blood-2008-06-165266,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Cord,lymph node medullary cord,UBERON:0009745,,,,,Medullary Reticular Cell,medullary reticular cell,CL:0009106,Addied to CL,"CD31-, CXCL12+, Desmin+, Podoplanin+, Smooth Muscle Actin+, Vimentin+","CXCL12,TNFSF11 Predicted from mouse-Rodda et al., 2018",CXCL12,CXCL12,HGNC:10672,TNFSF11,TNFSF11,HGNC:11926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD31-,PECAM1,HGNC:8823,CXCL12+,CXCL12,HGNC:10672,Desmin+,DES,HGNC:2770,Podoplanin+,PDPN,HGNC:29602,Smooth Muscle Actin+,ACTA2,HGNC:130,Vimentin+,VIM,HGNC:12692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Link A, Hardie DL, Favre S, Britschgi MR, Adams DH, Sixt M, Cyster JG, Buckley CD, Luther SA. Association of T-zone reticular networks and conduits with ectopic lymphoid tissues in mice and humans. Am J Pathol. 2011 Apr;1784:1662-75. doi: 10.1016/j.ajpath.2010.12.039. PMID: 21435450; PMCID: PMC3070229.",DOI: 10.1016/j.ajpath.2010.12.039,"AS,-CT, CT,B","Fletcher AL, Malhotra D, Acton SE, Lukacs-Kornek V, Bellemare-Pelletier A, Curry M, Armant M, Turley SJ. Reproducible isolation of lymph node stromal cells reveals site-dependent differences in fibroblastic reticular cells. Front Immunol. 2011 Sep 12;2:35. doi: 10.3389/fimmu.2011.00035. PMID: 22566825; PMCID: PMC3342056.",DOI: 10.3389/fimmu.2011.00035.,"CT,B","Valencia J, Jiménez E, Martínez VG, Del Amo BG, Hidalgo L, Entrena A, Fernández-Sevilla LM, Del Río F, Varas A, Vicente Á, Sacedón R. Characterization of human fibroblastic reticular cells as potential immunotherapeutic tools. Cytotherapy. 2017 May;195:640-653. doi: 10.1016/j.jcyt.2017.01.010. Epub 2017 Mar 2. PMID: 28262465.",DOI: 10.1016/j.jcyt.2017.01.010,B
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Cord,lymph node medullary cord,UBERON:0009745,,,,,T Cell,T Cell,CL:0000084,,"CD3+, CD4+/- or CD8+/-","CD3D, CD4 or CD8A James et al., 2020",CD3D,CD3D,HGNC:1673,CD4,CD4,HGNC:1678,CD8A,CD8A,HGNC:1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD3+,CD3G,HGNC:1675,CD4+/- or CD8+/-,"CD4, CD8A","HGNC:1678, HGNC:1706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,,,,
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Sinus,lymph node medullary sinus,UBERON:0009744,,,,,Lymphatic Endothelial Cell,endothelial cell of lymphatic vessel,CL:0002138,,"ACKR4-, CAV1+, CD31+, CD45-, CD73-, CD209+, Claudin 11-, ICAM1+, Lyve-1+, MARCO+, MFAP4-, PDL1+, Podoplanin+, Prox-1+, STAB2+, TNFRSF9+","CD209, CLEC4G, CLEC4M, LYVE1, MARCO Takeda et al., 2019",CD209,CD209,HGNC:1641,CLEC4G,CLEC4G,HGNC:24591,CLEC4M,CLEC4M,HGNC:13523,LYVE1,LYVE1,HGNC:14687,MARCO,MARCO,HGNC:6895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACKR4-,ACKR4,HGNC:1611,CAV1+,CAV1,HGNC:1527,CD31+,PECAM1,HGNC:8823,CD45-,PTPRC,HGNC:9666,CD73-,NT5E,HGNC:8021,CD209+,CD209,HGNC:1641,Claudin 11-,CLDN11,HGNC:8514,ICAM1+,ICAM1,HGNC:5344,Lyve-1+,LYVE1,HGNC: 14687,MARCO+,MARCO,HGNC:6895,MFAP4-,MFAP4,HGNC:7035,PDL1+,CD274,HGNC:17635,Podoplanin+,PDPN,HGNC:29602,Prox-1+,PROX1,HGNC:9459,STAB2+,STAB2,HGNC:18629,TNFRSF9+,TNFRSF9,HGNC:11924,,"Xiang M, Grosso RA, Takeda A, Pan J, Bekkhus T, Brulois K, Dermadi D, Nordling S, Vanlandewijck M, Jalkanen S, Ulvmar MH, Butcher EC. A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature. Front Cardiovasc Med. 2020 Apr 30;7:52. doi: 10.3389/fcvm.2020.00052. PMID: 32426372; PMCID: PMC7204639.",DOI: 10.3389/fcvm.2020.00052,"AS-CT, CT-B","Takeda A, Hollmén M, Dermadi D, Pan J, Brulois KF, Kaukonen R, Lönnberg T, Boström P, Koskivuo I, Irjala H, Miyasaka M, Salmi M, Butcher EC, Jalkanen S. Single-Cell Survey of Human Lymphatics Unveils Marked Endothelial Cell Heterogeneity and Mechanisms of Homing for Neutrophils. Immunity. 2019 Sep 17;513:561-572.e5. doi: 10.1016/j.immuni.2019.06.027. Epub 2019 Aug 8. PMID: 31402260.",DOI: 10.1016/j.immuni.2019.06.027,"AS-CT, CT, B",,,
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Cord,lymph node medullary cord,UBERON:0009745,,,,,Plasma Cell,plasma cell,CL:0000786,,"CD20-, CD27+, CD38++, CD79a+, CD138+, Ig+, IRF4+","CD38, IRF4, PRDM1, SDC1 Milpeid et al., 2018 James et al., 2020",CD38,CD38,HGNC:1667,IRF4,IRF4,HGNC:6119,PRDM1,PRDM1,HGNC:9346,SDC1,SDC1,HGNC:10658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD20-,MS4A1,HGNC:7315,CD27+,CD27,HGNC:11922,CD38++,CD38,HGNC:1667,CD79a+,CD79A,HGNC:1698,CD138+,SDC1,HGNC:10658,IRF4+,IRF4,HGNC:6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hsu SM, Jaffe ES. Phenotypic expression of B-lymphocytes. 2. Immunoglobulin expression of germinal center cells. Am J Pathol. 1984 Mar;1143:396-402. PMID: 6364822; PMCID: PMC1900414.",No DOI,"AS,-CT, CT,B","Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,
lymph node,lymph node,UBERON:0000029,Medulla,medulla of lymph node,UBERON:0002007,Medulla,medulla of lymph node,UBERON:0002007,,Medullary Cord,lymph node medullary cord,UBERON:0009745,,,,,B Cell,B cell,CL:0000236,,"CD19+, CD20+, CD79a+","CD19, MS4A1, HLA-DRA James et al., 2020",CD19,CD19,HGNC:1633,MS4A1,MS4A1,HGNC:7315,HLA-DRA,HLA-DRA,HGNC:4947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD19+,CD19,HGNC:1633,CD20+,MS4A1,HGNC:7315,CD79a+,CD79A,HGNC:1698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Benign and Reactive Conditions of the Lymph Node and Spleen. Dennis P. O’Malley, Tracy I. George, Attilio Orazi, and Susan L. Abbondanzo. AFIP Atlas of Nontumor Pathology. ISBN: 978-1-933477-06-0",No DOI,AS-CT,,,,,,
