"Anatomical Structures, Cell Types and Biomarkers Table for Brain v1.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jeremy A. Miller; Raymond Sanchez; Richard Scheuermann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author ORCID(s):,0000-0003-4549-588X; 0000-0001-9141-090X; 0000-0003-1355-892X ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer(s):,Ed Lein; David Osumi-Sutherland; Ellen M. Quardokus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reviewer ORCID(s):,0000-0001-9012-6552; 0000-0002-7073-9172; 0000-0001-7655-4833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
General Publication(s):,"DOI: 10.1002/cne.24080, DOI: 10.1038/s41586-021-03465-8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data DOI:,https://doi.org/10.48539/HBM527.JQCW.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date:,5/6/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version Number:,v1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS/1,AS/1/LABEL,AS/1/ID,AS/2,AS/2/LABEL,AS/2/ID,AS/3,AS/3/LABEL,AS/3/ID,AS/4,AS/4/LABEL,AS/4/ID,AS/5,AS/5/LABEL,AS/5/ID,AS/6,AS/6/LABEL,AS/6/ID,AS/7,AS/7/LABEL,AS/7/ID,CT/1,CT/1/LABEL,CT/1/ID,CT/1/NOTES,All Gene Biomarkers,BGene/1,BGene/1/LABEL,BGene/1/ID,BGene/2,BGene/2/LABEL,BGene/2/ID,BGene/3,BGene/3/LABEL,BGene/3/ID,BGene/4,BGene/4/LABEL,BGene/4/ID,BGene/5,BGene/5/LABEL,BGene/5/ID,BGene/6,BGene/6/LABEL,BGene/6/ID,FTU/1,FTU/1/LABEL,FTU/1/ID,REF/1,REF/1/DOI,REF/1/NOTES,REF/2,REF/2/DOI,REF/2/NOTES
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,OPC L1-6 PDGFRA COL20A1,OPC L1-6 PDGFRA COL20A1 primary motor cortex glial cell (Homo sapiens),PCL:0015118,,"FAM222A, KIF25, TGFA",FAM222A,,,KIF25,,,TGFA,,,,,,,,,,,,,,,"Bakken, Trygve E et al. 2021. “Comparative Cellular Analysis of Motor Cortex in Human, Marmoset and Mouse.” Nature 598 (7879): 111–19. https://doi.org/10.1038/s41586-021-03465-8.",DOI: 10.1038/s41586-021-03465-8,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Oligo L2-6 OPALIN MAP6D1,Oligo L2-6 OPALIN MAP6D1 primary motor cortex oligodendrocyte (Homo sapiens),PCL:0015079,,"ENPP2, LOC101927459",ENPP2,,,LOC101927459,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Oligo L3-6 OPALIN ENPP6,Oligo L3-6 OPALIN-like ENPP6 primary motor cortex oligodendrocyte (Homo sapiens),PCL:0015119,,"ENPP2, LINC01378, MBP, ST18",ENPP2,,,LINC01378,,,MBP,,,ST18,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Oligo L2-6 OPALIN FTH1P3,Oligo L2-6 OPALIN FTH1P3 primary motor cortex oligodendrocyte (Homo sapiens),PCL:0015120,,"STK32A, VCAN",STK32A,,,VCAN,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Oligo L5-6 OPALIN LDLRAP1,Oligo L5-6 OPALIN LDLRAP1 primary motor cortex oligodendrocyte (Homo sapiens),PCL:0015121,,"LOC105376917, OPALIN, RNF219_AS1",LOC105376917,,,OPALIN,,,RNF219_AS1,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Astro L1-6 FGFR3 AQP1,Astro L1-6 FGFR3 AQP1 primary motor cortex glial cell (Homo sapiens),PCL:0015122,,TNC,TNC,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Astro L1 FGFR3 SERPINI2,Astro L1 FGFR3 SERPINI2 primary motor cortex glial cell (Homo sapiens),PCL:0015123,,"CFAP47, WDR49",CFAP47,,,WDR49,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Astro L1-6 FGFR3 PLCG1,Astro L1-6 FGFR3 PLCG1 primary motor cortex glial cell (Homo sapiens),PCL:0015124,,"COL5A3, LOC105376917",COL5A3,,,LOC105376917,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Endo L2-5 NOSTRIN SRGN,Endo L2-5 NOSTRIN SRGN primary motor cortex endothelial cell (Homo sapiens),PCL:0015125,,CLDN5,CLDN5,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,VLMC L1-5 PDGFRA COLEC12,VLMC L1-5 PDGFRA COLEC12 primary motor cortex vascular leptomeningeal cell (Homo sapiens),PCL:0015126,,"COL1A2, COLEC12",COL1A2,,,COLEC12,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,precentral gyrus,precentral gyrus,UBERON:0002703,Primary motor cortex,Primary motor cortex,UBERON:0001384,Micro L1-6 TYROBP CD74,Micro L1-6 TYROBP CD74 primary motor cortex microglial cell (Homo sapiens),PCL:0015127,,"APBB1IP, P2RY12",APBB1IP,,,P2RY12,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,superior frontal gyrus,superior frontal gyrus,UBERON:0002661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,middle frontal gyrus,middle frontal gyrus,UBERON:0002702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal gyrus,inferior frontal gyrus,UBERON:0002998,"inferior frontal gyrus, triangular part",riangular part of inferior frontal gyrus,UBERON:0002629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal gyrus,inferior frontal gyrus,UBERON:0002998,"inferior frontal gyrus, opercular part",opercular part of inferior frontal gyrus,UBERON:0002980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,inferior frontal gyrus,inferior frontal gyrus,UBERON:0002998,"inferior frontal gyrus, orbital part",orbital part of inferior frontal gyrus,UBERON:0002624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,gyrus rectus (straight gyrus),gyrus rectus,UBERON:0004671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,medial orbital gyrus,medial orbital gyrus,UBERON:0002570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,anterior intermediate orbital gyrus,intermediate orbital gyrus,UBERON:0002644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,posterior intermediate orbital gyrus,intermediate orbital gyrus,UBERON:0002644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,lateral orbital gyrus,lateral orbital gyrus,UBERON:0002564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,"paracentral lobule, rostral part",anterior segment of paracentral lobule,UBERON:0035932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,paracingulate gyrus,paracingulate gyrus,UBERON:0022398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal operculum,frontal operculum,UBERON:0002947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,orbital operculum,orbital operculum,UBERON:0002593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,rostral gyrus,rostral gyrus,UBERON:0019280,superior rostral gyrus,superior rostral gyrus,UBERON:0019279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,rostral gyrus,rostral gyrus,UBERON:0019280,inferior rostral gyrus,inferior rostral gyrus,UBERON:0019278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,lateral olfactory gyrus,piriform cortex,UBERON:0004725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontomarginal gyrus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,frontal lobe,frontal lobe,UBERON:0016525,frontal pole,frontal pole,UBERON:0002795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,postcentral gyrus,postcentral gyrus,UBERON:0002581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,supraparietal lobule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,inferior parietal lobule,,,supramarginal gyrus,supramarginal gyrus,UBERON:0002688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,inferior parietal lobule,,,angular gyrus,angular gyrus,UBERON:0002686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,precuneus,precuneus cortex,UBERON:0006093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,"paracentral lobule, caudal part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,parietal lobe,parietal lobe,UBERON:0001872,parietal operculum,parietal operculum,UBERON:0002911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,superior temporal gyrus,superior temporal gyrus,UBERON:0002769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,middle temporal gyrus,middle temporal gyrus,UBERON:0002771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,inferior temporal gyrus,inferior temporal gyrus,UBERON:0002751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,"occipitotemporal (fusiform) gyrus, temporal part",occipital fusiform gyrus,UBERON:0022364,perirhinal gyrus ( rostral part of FuGt),perirhinal cortex,UBERON:0006083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,transverse temporal gyrus (Heschl's gyrus),,,rostral (anterior) transverse temporal gyrus,anterior transverse temporal gyrus,UBERON:0002773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,transverse temporal gyrus (Heschl's gyrus),,,caudal (posterior) transverse temporal gyrus,posterior transverse temporal gyrus,UBERON:0002774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,planum temporale,planum temporale,UBERON:0022268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,temporal pole,temporal pole,UBERON:0002576,perirhinal lobule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,temporal lobe,temporal lobe,UBERON:0001871,planum polare,planum polare,UBERON:0023861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipital pole,occipital pole,UBERON:0002902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipitoparietal transition region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,occipitotemporal transition region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,cuneus,cuneus cortex,UBERON:0006092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,lingual gyrus,lingual gyrus,UBERON:0002943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,"occipitotemporal (fusiform) gyrus, occipital part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,inferior occipital gyrus,inferior occipital gyrus,UBERON:0014608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,occipital lobe,occipital lobe,UBERON:0002021,superior occipital gyrus,superior occipital gyrus,UBERON:0002948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,insular lobe,insula,UBERON:0002022,long insular gyri,insular cortex,UBERON:0034891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,insular lobe,insula,UBERON:0002022,short insular gyri,insular cortex,UBERON:0034891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,cingulate gyrus,UBERON:0002967,"cingulate gyrus, rostral (anterior) part",anterior cingulate gyrus,UBERON:0002756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,cingulate gyrus,UBERON:0002967,"cingulate gyrus, caudal (posterior) part",posterior cingulate gyrus,UBERON:0002740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulate gyrus,cingulate gyrus,UBERON:0002967,"cingulate gyrus, retrospleninal part",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,cingulo-parahippocampal isthmus,isthmus of cingulate gyrus,UBERON:0002738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brain,brain,UBERON:0000955,forebrain (prosencephalon),forebrain,UBERON:0001890,gray matter of forebrain,gray matter of forebrain,UBERON:0019264,cerebral cortex,cerebral cortex,UBERON:0000956,limbic lobe,limbic lobe,UBERON:0002600,subcallosal gyrus (parolfactory gyrus),subcallosal area,UBERON:0003020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
